timestamp,checkout_id,amount,predicted_cause,confidence,recoverability_score,chosen_action,ERV_score,reasoning,stop_reason,simulated_outcome
2026-09-05 11:03:42.178485,CHK_004722,10798.0,PAYMENT_FAILURE,0.9998,0.3754,PAYMENT_METHOD_SWITCH,4620.89,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.375 | time=852min | amount=₹10798 | ERV=₹4621,NONE,PENDING
2026-09-05 11:03:42.178519,CHK_004723,3075.0,PRICE_HESITATION,0.9998,0.2312,NUDGE,654.04,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.231 | time=127min | amount=₹3075 | ERV=₹654,NONE,PENDING
2026-09-05 11:03:42.178550,CHK_004724,1243.0,PAYMENT_FAILURE,0.9998,0.3104,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.178580,CHK_004725,549.0,OTP_FRICTION,0.9997,0.5867,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.178617,CHK_004726,7842.0,PRICE_HESITATION,0.9997,0.2359,DISCOUNT_OFFER,1965.54,DISCOUNT_OFFER chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.236 | time=27min | amount=₹7842 | ERV=₹1966,NONE,PENDING
2026-09-05 11:03:42.178648,CHK_004727,4641.0,DISTRACTION_TIMEOUT,0.9998,0.4134,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.178678,CHK_004728,7981.0,OTP_FRICTION,0.9998,0.433,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.178725,CHK_004729,11796.0,PAYMENT_FAILURE,0.9998,0.473,PAYMENT_METHOD_SWITCH,6360.14,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.473 | time=59min | amount=₹11796 | ERV=₹6360,NONE,PENDING
2026-09-05 11:03:42.178759,CHK_004730,3849.0,DISTRACTION_TIMEOUT,0.9996,0.2414,NUDGE,982.93,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.241 | time=1969min | amount=₹3849 | ERV=₹983,NONE,PENDING
2026-09-05 11:03:42.178790,CHK_004731,6018.0,DISTRACTION_TIMEOUT,0.9998,0.3852,STOP,0.0,Stopped by rule: LOW_RECOVERABILITY,NONE,NOT_CONTACTED
2026-09-05 11:03:42.178829,CHK_004732,4466.0,OTP_FRICTION,0.9998,0.5259,RETRY_LINK,2647.05,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.526 | time=325min | amount=₹4466 | ERV=₹2647,NONE,RECOVERED
2026-09-05 11:03:42.178859,CHK_004733,8109.0,OTP_FRICTION,0.9998,0.3808,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.178890,CHK_004734,4704.0,OTP_FRICTION,0.9998,0.3929,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.178936,CHK_004735,8929.0,OTP_FRICTION,0.9998,0.5616,RETRY_LINK,5650.91,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.562 | time=164min | amount=₹8929 | ERV=₹5651,NONE,RECOVERED
2026-09-05 11:03:42.178967,CHK_004736,1360.0,DISTRACTION_TIMEOUT,0.9998,0.2914,STOP,0.0,Stopped by rule: LOW_RECOVERABILITY,NONE,NOT_CONTACTED
2026-09-05 11:03:42.179019,CHK_004737,11348.0,PAYMENT_FAILURE,0.9998,0.4737,PAYMENT_METHOD_SWITCH,6127.91,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.474 | time=55min | amount=₹11348 | ERV=₹6128,NONE,PENDING
2026-09-05 11:03:42.179053,CHK_004738,8907.0,OTP_FRICTION,0.9998,0.5216,RETRY_LINK,5235.69,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.522 | time=347min | amount=₹8907 | ERV=₹5236,NONE,RECOVERED
2026-09-05 11:03:42.179095,CHK_004739,11409.0,PAYMENT_FAILURE,0.9997,0.4805,PAYMENT_METHOD_SWITCH,6249.41,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.480 | time=18min | amount=₹11409 | ERV=₹6249,NONE,PENDING
2026-09-05 11:03:42.179127,CHK_004740,7720.0,DISTRACTION_TIMEOUT,0.9995,0.3765,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.179168,CHK_004741,10725.0,PAYMENT_FAILURE,0.9997,0.4264,PAYMENT_METHOD_SWITCH,5213.34,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.426 | time=360min | amount=₹10725 | ERV=₹5213,NONE,PENDING
2026-09-05 11:03:42.179199,CHK_004742,11612.0,PAYMENT_FAILURE,0.9998,0.4573,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.179230,CHK_004743,8870.0,PRICE_HESITATION,0.9997,0.1947,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.179260,CHK_004744,8498.0,DISTRACTION_TIMEOUT,0.9997,0.4033,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.179310,CHK_004745,10275.0,PAYMENT_FAILURE,0.9996,0.3971,PAYMENT_METHOD_SWITCH,4651.15,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.397 | time=612min | amount=₹10275 | ERV=₹4651,NONE,PENDING
2026-09-05 11:03:42.179342,CHK_004746,3382.0,PRICE_HESITATION,0.9997,0.232,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.179374,CHK_004747,3131.0,PRICE_HESITATION,0.9997,0.1997,NUDGE,575.16,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.200 | time=915min | amount=₹3131 | ERV=₹575,NONE,PENDING
2026-09-05 11:03:42.179405,CHK_004748,7490.0,DISTRACTION_TIMEOUT,0.9997,0.3839,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.179443,CHK_004749,9230.0,PRICE_HESITATION,0.9998,0.1939,STOP,0.0,Stopped by rule: OPT_OUT,NONE,NOT_CONTACTED
2026-09-05 11:03:42.179480,CHK_004750,1361.0,OTP_FRICTION,0.9998,0.5693,NUDGE,712.79,NUDGE chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.569 | time=133min | amount=₹1361 | ERV=₹713,NONE,PENDING
2026-09-05 11:03:42.179512,CHK_004751,11534.0,PRICE_HESITATION,0.9998,0.2228,STOP,0.0,Stopped by rule: LOW_RECOVERABILITY,NONE,NOT_CONTACTED
2026-09-05 11:03:42.179542,CHK_004752,796.0,PAYMENT_FAILURE,0.9997,0.3002,STOP,0.0,STOP chosen: 4191 min exceeds 2920 min window for PAYMENT_FAILURE,NONE,NOT_CONTACTED
2026-09-05 11:03:42.179579,CHK_004753,3552.0,OTP_FRICTION,0.9998,0.5265,NUDGE,1720.59,NUDGE chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.527 | time=322min | amount=₹3552 | ERV=₹1721,NONE,RECOVERED
2026-09-05 11:03:42.179610,CHK_004754,6412.0,OTP_FRICTION,0.9997,0.5734,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.179643,CHK_004755,6236.0,PRICE_HESITATION,0.9997,0.1533,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.179675,CHK_004756,4468.0,OTP_FRICTION,0.9997,0.5643,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.179706,CHK_004757,7049.0,DISTRACTION_TIMEOUT,0.9996,0.216,STOP,0.0,Stopped by rule: LOW_RECOVERABILITY,NONE,NOT_CONTACTED
2026-09-05 11:03:42.179747,CHK_004758,11352.0,PAYMENT_FAILURE,0.9996,0.4403,PAYMENT_METHOD_SWITCH,5698.08,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.440 | time=260min | amount=₹11352 | ERV=₹5698,NONE,RECOVERED
2026-09-05 11:03:42.179779,CHK_004759,5756.0,OTP_FRICTION,0.9997,0.4557,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.179817,CHK_004760,7482.0,DISTRACTION_TIMEOUT,0.9994,0.4419,STOP,0.0,Stopped by rule: OPT_OUT,NONE,NOT_CONTACTED
2026-09-05 11:03:42.179853,CHK_004761,3291.0,DISTRACTION_TIMEOUT,0.9997,0.3829,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.179884,CHK_004762,8231.0,DISTRACTION_TIMEOUT,0.9997,0.2207,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.179925,CHK_004763,3877.0,PAYMENT_FAILURE,0.9996,0.3781,PAYMENT_METHOD_SWITCH,1670.95,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.378 | time=819min | amount=₹3877 | ERV=₹1671,NONE,RECOVERED
2026-09-05 11:03:42.179967,CHK_004764,4758.0,PRICE_HESITATION,0.9998,0.2341,NUDGE,1024.69,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.234 | time=65min | amount=₹4758 | ERV=₹1025,NONE,PENDING
2026-09-05 11:03:42.179997,CHK_004765,5319.0,DISTRACTION_TIMEOUT,0.9997,0.3829,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.180038,CHK_004766,11049.0,PAYMENT_FAILURE,0.9997,0.4428,STOP,0.0,Stopped by rule: OPT_OUT,NONE,NOT_CONTACTED
2026-09-05 11:03:42.180069,CHK_004767,7176.0,PAYMENT_FAILURE,0.9995,0.4448,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.180099,CHK_004768,10137.0,PAYMENT_FAILURE,0.9996,0.447,STOP,0.0,Stopped by rule: OPT_OUT,NONE,NOT_CONTACTED
2026-09-05 11:03:42.180144,CHK_004769,6924.0,OTP_FRICTION,0.9998,0.3726,STOP,0.0,STOP chosen: 2664 min exceeds 2432 min window for OTP_FRICTION,NONE,NOT_CONTACTED
2026-09-05 11:03:42.180177,CHK_004770,2595.0,OTP_FRICTION,0.9998,0.5783,RETRY_LINK,1691.37,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.578 | time=98min | amount=₹2595 | ERV=₹1691,NONE,PENDING
2026-09-05 11:03:42.180207,CHK_004771,3646.0,PAYMENT_FAILURE,0.9998,0.44,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.180253,CHK_004772,3242.0,PRICE_HESITATION,0.9997,0.1342,NUDGE,400.42,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.134 | time=4250min | amount=₹3242 | ERV=₹400,NONE,RECOVERED
2026-09-05 11:03:42.180294,CHK_004773,8925.0,OTP_FRICTION,0.9998,0.3945,RETRY_LINK,3968.19,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.395 | time=1669min | amount=₹8925 | ERV=₹3968,NONE,PENDING
2026-09-05 11:03:42.180325,CHK_004774,6572.0,DISTRACTION_TIMEOUT,0.9997,0.4142,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.180357,CHK_004775,4126.0,OTP_FRICTION,0.9998,0.5734,NUDGE,2176.43,NUDGE chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.573 | time=117min | amount=₹4126 | ERV=₹2176,NONE,RECOVERED
2026-09-05 11:03:42.180389,CHK_004776,3352.0,DISTRACTION_TIMEOUT,0.9997,0.4174,NUDGE,1480.21,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.417 | time=112min | amount=₹3352 | ERV=₹1480,NONE,PENDING
2026-09-05 11:03:42.180422,CHK_004777,759.0,OTP_FRICTION,0.9998,0.4521,NUDGE,315.69,NUDGE chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.452 | time=817min | amount=₹759 | ERV=₹316,NONE,PENDING
2026-09-05 11:03:42.180453,CHK_004778,13398.0,PRICE_HESITATION,0.9998,0.2267,STOP,0.0,Stopped by rule: LOW_RECOVERABILITY,NONE,NOT_CONTACTED
2026-09-05 11:03:42.180485,CHK_004779,1968.0,DISTRACTION_TIMEOUT,0.9997,0.3886,NUDGE,809.09,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.389 | time=259min | amount=₹1968 | ERV=₹809,NONE,PENDING
2026-09-05 11:03:42.180527,CHK_004780,7301.0,PAYMENT_FAILURE,0.9998,0.4784,PAYMENT_METHOD_SWITCH,3982.13,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.478 | time=29min | amount=₹7301 | ERV=₹3982,NONE,RECOVERED
2026-09-05 11:03:42.180561,CHK_004781,4815.0,DISTRACTION_TIMEOUT,0.9998,0.4419,NUDGE,2251.3,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.442 | time=2min | amount=₹4815 | ERV=₹2251,NONE,PENDING
2026-09-05 11:03:42.180594,CHK_004782,1145.0,OTP_FRICTION,0.9997,0.4557,RETRY_LINK,587.98,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.456 | time=785min | amount=₹1145 | ERV=₹588,NONE,RECOVERED
2026-09-05 11:03:42.180624,CHK_004783,13931.0,PRICE_HESITATION,0.9997,0.2099,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.180663,CHK_004784,2029.0,OTP_FRICTION,0.9997,0.3961,RETRY_LINK,905.71,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.396 | time=1629min | amount=₹2029 | ERV=₹906,NONE,PENDING
2026-09-05 11:03:42.180695,CHK_004785,1731.0,DISTRACTION_TIMEOUT,0.9997,0.3215,NUDGE,588.83,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.322 | time=722min | amount=₹1731 | ERV=₹589,NONE,RECOVERED
2026-09-05 11:03:42.180729,CHK_004786,7088.0,OTP_FRICTION,0.9997,0.5773,RETRY_LINK,4611.38,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.577 | time=102min | amount=₹7088 | ERV=₹4611,NONE,PENDING
2026-09-05 11:03:42.180759,CHK_004787,6304.0,OTP_FRICTION,0.9997,0.5923,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.180790,CHK_004788,2365.0,DISTRACTION_TIMEOUT,0.9998,0.4275,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.180820,CHK_004789,9838.0,PAYMENT_FAILURE,0.9998,0.4588,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.180850,CHK_004790,12853.0,PRICE_HESITATION,0.9998,0.1703,STOP,0.0,Stopped by rule: LOW_RECOVERABILITY,NONE,NOT_CONTACTED
2026-09-05 11:03:42.180882,CHK_004791,8314.0,OTP_FRICTION,0.9998,0.5914,NUDGE,4523.69,NUDGE chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.591 | time=50min | amount=₹8314 | ERV=₹4524,NONE,PENDING
2026-09-05 11:03:42.180912,CHK_004792,13157.0,PRICE_HESITATION,0.9998,0.2243,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.180948,CHK_004793,2569.0,DISTRACTION_TIMEOUT,0.9998,0.3884,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.180989,CHK_004794,2726.0,DISTRACTION_TIMEOUT,0.9998,0.4081,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.181021,CHK_004795,2090.0,PRICE_HESITATION,0.9998,0.2315,NUDGE,445.16,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.232 | time=120min | amount=₹2090 | ERV=₹445,NONE,RECOVERED
2026-09-05 11:03:42.181054,CHK_004796,5613.0,OTP_FRICTION,0.9997,0.532,NUDGE,2747.41,NUDGE chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.532 | time=295min | amount=₹5613 | ERV=₹2747,NONE,RECOVERED
2026-09-05 11:03:42.181087,CHK_004797,5443.0,DISTRACTION_TIMEOUT,0.9998,0.3539,NUDGE,2038.28,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.354 | time=471min | amount=₹5443 | ERV=₹2038,NONE,RECOVERED
2026-09-05 11:03:42.181117,CHK_004798,2013.0,OTP_FRICTION,0.9997,0.3745,STOP,0.0,STOP chosen: 2510 min exceeds 2432 min window for OTP_FRICTION,NONE,NOT_CONTACTED
2026-09-05 11:03:42.181158,CHK_004799,7972.0,PAYMENT_FAILURE,0.9997,0.3437,PAYMENT_METHOD_SWITCH,3123.47,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.344 | time=1363min | amount=₹7972 | ERV=₹3123,NONE,PENDING
2026-09-05 11:03:42.181190,CHK_004800,10252.0,PRICE_HESITATION,0.9998,0.2261,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.181230,CHK_004801,920.0,DISTRACTION_TIMEOUT,0.9998,0.2855,STOP,0.0,Stopped by rule: LOW_RECOVERABILITY,NONE,NOT_CONTACTED
2026-09-05 11:03:42.181271,CHK_004802,3961.0,DISTRACTION_TIMEOUT,0.9998,0.308,STOP,0.0,Stopped by rule: LOW_RECOVERABILITY,NONE,NOT_CONTACTED
2026-09-05 11:03:42.181301,CHK_004803,6871.0,OTP_FRICTION,0.9997,0.5603,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.181332,CHK_004804,1850.0,DISTRACTION_TIMEOUT,0.9998,0.3799,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.181372,CHK_004805,7083.0,PRICE_HESITATION,0.9997,0.233,DISCOUNT_OFFER,1753.18,DISCOUNT_OFFER chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.233 | time=89min | amount=₹7083 | ERV=₹1753,NONE,PENDING
2026-09-05 11:03:42.181415,CHK_004806,3210.0,DISTRACTION_TIMEOUT,0.9996,0.4111,NUDGE,1396.34,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.411 | time=142min | amount=₹3210 | ERV=₹1396,NONE,RECOVERED
2026-09-05 11:03:42.181465,CHK_004807,4012.0,OTP_FRICTION,0.9998,0.468,RETRY_LINK,2116.05,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.468 | time=683min | amount=₹4012 | ERV=₹2116,NONE,PENDING
2026-09-05 11:03:42.181495,CHK_004808,8224.0,DISTRACTION_TIMEOUT,0.9996,0.3753,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.181538,CHK_004809,9789.0,OTP_FRICTION,0.9998,0.3718,STOP,0.0,STOP chosen: 2738 min exceeds 2432 min window for OTP_FRICTION,NONE,NOT_CONTACTED
2026-09-05 11:03:42.181571,CHK_004810,7512.0,OTP_FRICTION,0.9997,0.4183,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.181600,CHK_004811,5383.0,OTP_FRICTION,0.9998,0.5757,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.181637,CHK_004812,2168.0,DISTRACTION_TIMEOUT,0.9997,0.3928,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.181667,CHK_004813,7374.0,DISTRACTION_TIMEOUT,0.9996,0.4022,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.181702,CHK_004814,1677.0,OTP_FRICTION,0.9998,0.5563,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.181736,CHK_004815,8120.0,PAYMENT_FAILURE,0.9997,0.4554,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.181767,CHK_004816,1524.0,OTP_FRICTION,0.9998,0.5786,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.181805,CHK_004817,6542.0,OTP_FRICTION,0.9998,0.5757,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.181841,CHK_004818,7871.0,PAYMENT_FAILURE,0.9997,0.3345,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.181872,CHK_004819,7247.0,OTP_FRICTION,0.9998,0.5721,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.181903,CHK_004820,6782.0,DISTRACTION_TIMEOUT,0.9997,0.3723,NUDGE,2671.4,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.372 | time=353min | amount=₹6782 | ERV=₹2671,NONE,PENDING
2026-09-05 11:03:42.181943,CHK_004821,4372.0,PRICE_HESITATION,0.9997,0.2363,NUDGE,950.39,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.236 | time=19min | amount=₹4372 | ERV=₹950,NONE,PENDING
2026-09-05 11:03:42.181973,CHK_004822,8320.0,PAYMENT_FAILURE,0.9998,0.4483,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.182003,CHK_004823,9296.0,PRICE_HESITATION,0.9998,0.2327,STOP,0.0,Stopped by rule: LOW_RECOVERABILITY,NONE,NOT_CONTACTED
2026-09-05 11:03:42.182049,CHK_004824,7568.0,PAYMENT_FAILURE,0.9996,0.4728,PAYMENT_METHOD_SWITCH,4078.95,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.473 | time=60min | amount=₹7568 | ERV=₹4079,NONE,PENDING
2026-09-05 11:03:42.182085,CHK_004825,7129.0,PRICE_HESITATION,0.9998,0.2346,DISCOUNT_OFFER,1776.71,DISCOUNT_OFFER chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.235 | time=55min | amount=₹7129 | ERV=₹1777,NONE,PENDING
2026-09-05 11:03:42.182118,CHK_004826,2224.0,PRICE_HESITATION,0.9997,0.2298,NUDGE,470.12,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.230 | time=158min | amount=₹2224 | ERV=₹470,NONE,PENDING
2026-09-05 11:03:42.182149,CHK_004827,6428.0,PRICE_HESITATION,0.9997,0.2278,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.182179,CHK_004828,9102.0,OTP_FRICTION,0.9998,0.5229,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.182211,CHK_004829,3571.0,DISTRACTION_TIMEOUT,0.9998,0.4327,NUDGE,1634.72,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.433 | time=42min | amount=₹3571 | ERV=₹1635,NONE,RECOVERED
2026-09-05 11:03:42.182242,CHK_004830,8058.0,DISTRACTION_TIMEOUT,0.9995,0.3853,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.182271,CHK_004831,2658.0,PRICE_HESITATION,0.9997,0.2128,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.182321,CHK_004832,8032.0,PAYMENT_FAILURE,0.9998,0.4805,PAYMENT_METHOD_SWITCH,4399.62,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.480 | time=18min | amount=₹8032 | ERV=₹4400,NONE,PENDING
2026-09-05 11:03:42.182360,CHK_004833,5883.0,PRICE_HESITATION,0.9998,0.2276,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.182394,CHK_004834,13528.0,PRICE_HESITATION,0.9998,0.2277,STOP,0.0,Stopped by rule: LOW_RECOVERABILITY,NONE,NOT_CONTACTED
2026-09-05 11:03:42.182424,CHK_004835,11721.0,PRICE_HESITATION,0.9998,0.2105,STOP,0.0,Stopped by rule: LOW_RECOVERABILITY,NONE,NOT_CONTACTED
2026-09-05 11:03:42.182462,CHK_004836,854.0,PAYMENT_FAILURE,0.9997,0.4757,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.182496,CHK_004837,9631.0,PRICE_HESITATION,0.9998,0.211,DISCOUNT_OFFER,2159.29,DISCOUNT_OFFER chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.211 | time=604min | amount=₹9631 | ERV=₹2159,NONE,PENDING
2026-09-05 11:03:42.182528,CHK_004838,1539.0,DISTRACTION_TIMEOUT,0.9997,0.2243,NUDGE,365.16,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.224 | time=2744min | amount=₹1539 | ERV=₹365,NONE,RECOVERED
2026-09-05 11:03:42.182561,CHK_004839,1961.0,OTP_FRICTION,0.9998,0.5511,NUDGE,994.26,NUDGE chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.551 | time=208min | amount=₹1961 | ERV=₹994,NONE,PENDING
2026-09-05 11:03:42.182605,CHK_004840,852.0,OTP_FRICTION,0.9998,0.4697,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.182644,CHK_004841,3822.0,DISTRACTION_TIMEOUT,0.9997,0.2413,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.182674,CHK_004842,5949.0,DISTRACTION_TIMEOUT,0.9998,0.3859,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
