checkout_id,action,recoverability_score,amount,outcome
CHK_006086,NUDGE,0.3855226378135118,1308.0,PENDING
CHK_006087,NUDGE,0.4064985446612378,1071.0,RECOVERED
CHK_006088,NUDGE,0.5991277558844397,7270.0,RECOVERED
CHK_006089,NUDGE,0.5449661716418737,8335.0,PENDING
CHK_006090,NUDGE,0.3783543568484288,3740.0,PENDING
CHK_006091,NUDGE,0.5418630810949963,6973.0,RECOVERED
CHK_006092,NUDGE,0.5322437436156555,2802.0,PENDING
CHK_006093,NUDGE,0.5285428693166663,9315.0,RECOVERED
CHK_006094,NUDGE,0.2297672689523149,2160.0,PENDING
CHK_006095,NUDGE,0.3907764210628092,8260.0,PENDING
CHK_006096,NUDGE,0.2817957315395964,5178.0,RECOVERED
CHK_006097,NUDGE,0.4414565171452381,8716.0,PENDING
CHK_006098,NUDGE,0.2255056704241237,7355.0,RECOVERED
CHK_006099,NUDGE,0.5314142200718897,711.0,RECOVERED
CHK_006100,NUDGE,0.4472112397143664,4257.0,RECOVERED
CHK_006101,NUDGE,0.412792243709603,3949.0,PENDING
CHK_006102,NUDGE,0.187082103006047,5841.0,PENDING
CHK_006103,NUDGE,0.2281344570997184,11268.0,PENDING
CHK_006104,NUDGE,0.2303018299027508,5445.0,RECOVERED
CHK_006105,NUDGE,0.3808283139162457,7526.0,PENDING
CHK_006106,NUDGE,0.5710468825593404,8560.0,RECOVERED
CHK_006107,NUDGE,0.4440076161105443,11233.0,PENDING
CHK_006108,NUDGE,0.4512357386244877,6666.0,PENDING
CHK_006109,NUDGE,0.5911381380171833,5958.0,RECOVERED
CHK_006110,NUDGE,0.2289027606292031,12995.0,RECOVERED
CHK_006111,NUDGE,0.4093163029601338,6492.0,RECOVERED
CHK_006112,NUDGE,0.3857366372284936,2897.0,PENDING
CHK_006113,NUDGE,0.2285405958660837,2395.0,RECOVERED
CHK_006114,NUDGE,0.2352636353790535,1647.0,PENDING
CHK_006115,NUDGE,0.4413304045199918,9539.0,PENDING
CHK_006116,NUDGE,0.2198726970492492,11804.0,PENDING
CHK_006117,NUDGE,0.4329088681606113,2439.0,RECOVERED
CHK_006118,NUDGE,0.5314142200718897,6045.0,PENDING
CHK_006119,NUDGE,0.5834194304823076,8670.0,RECOVERED
CHK_006120,NUDGE,0.4308291040912522,752.0,RECOVERED
CHK_006121,NUDGE,0.225153681659989,14985.0,PENDING
CHK_006122,NUDGE,0.5764866002689645,8426.0,RECOVERED
CHK_006123,NUDGE,0.4420165361498721,4774.0,PENDING
CHK_006124,NUDGE,0.3594980224550826,11505.0,RECOVERED
CHK_006125,NUDGE,0.4049063184610974,4790.0,RECOVERED
CHK_006126,NUDGE,0.2264791020895662,5986.0,RECOVERED
CHK_006127,NUDGE,0.2284502243127528,11832.0,PENDING
CHK_006128,NUDGE,0.4295341991094379,8961.0,PENDING
CHK_006129,NUDGE,0.4758638023123833,10106.0,PENDING
CHK_006130,NUDGE,0.4438575814773431,6047.0,PENDING
CHK_006131,NUDGE,0.4628376493898069,5019.0,PENDING
CHK_006132,NUDGE,0.2126097324072124,3427.0,PENDING
CHK_006133,NUDGE,0.3410757862473575,1598.0,PENDING
CHK_006134,NUDGE,0.3878586306622451,1395.0,PENDING
CHK_006135,NUDGE,0.4263970721393062,8698.0,PENDING
CHK_006136,NUDGE,0.4289305060152956,4837.0,PENDING
CHK_006137,NUDGE,0.2128808086182868,3095.0,PENDING
CHK_006138,NUDGE,0.5894616408682984,2319.0,PENDING
CHK_006139,NUDGE,0.2318395271187402,14061.0,PENDING
CHK_006140,NUDGE,0.2264791020895662,10643.0,RECOVERED
CHK_006141,NUDGE,0.145538294228293,6914.0,PENDING
CHK_006142,NUDGE,0.4633467261418305,6355.0,PENDING
CHK_006143,NUDGE,0.1948546985958342,4069.0,PENDING
CHK_006144,NUDGE,0.3265043772904076,2737.0,RECOVERED
CHK_006145,NUDGE,0.2249780828695167,11101.0,RECOVERED
CHK_006146,NUDGE,0.2238363892661553,8968.0,PENDING
CHK_006147,NUDGE,0.4736836978406952,8573.0,PENDING
CHK_006148,NUDGE,0.373794406908422,3275.0,PENDING
CHK_006149,NUDGE,0.4354165502356465,5100.0,RECOVERED
CHK_006150,NUDGE,0.228993471712079,7822.0,RECOVERED
CHK_006151,NUDGE,0.3727979766380105,8054.0,PENDING
CHK_006152,NUDGE,0.2337111218940658,3609.0,PENDING
CHK_006153,NUDGE,0.2063700700221355,2187.0,PENDING
CHK_006154,NUDGE,0.4134905973874841,9889.0,PENDING
CHK_006155,NUDGE,0.2211383709579132,4798.0,PENDING
CHK_006156,NUDGE,0.2226647560937515,6012.0,PENDING
CHK_006157,NUDGE,0.4365657126628878,7437.0,RECOVERED
CHK_006158,NUDGE,0.2252415798789459,12596.0,PENDING
CHK_006159,NUDGE,0.4064985446612378,2844.0,PENDING
CHK_006160,NUDGE,0.4440076161105443,5907.0,RECOVERED
CHK_006161,NUDGE,0.2229344069567127,10663.0,PENDING
CHK_006162,NUDGE,0.4275339705952617,1905.0,PENDING
CHK_006163,NUDGE,0.1946270039919342,10380.0,PENDING
CHK_006164,NUDGE,0.3799023779879893,2556.0,PENDING
CHK_006165,NUDGE,0.4821323546535505,1895.0,PENDING
CHK_006166,NUDGE,0.4559959864821766,659.0,PENDING
CHK_006167,NUDGE,0.5864200649798127,969.0,RECOVERED
CHK_006168,NUDGE,0.431513811167277,9106.0,RECOVERED
CHK_006169,NUDGE,0.4268712858905481,4191.0,PENDING
CHK_006170,NUDGE,0.3648401496062622,2581.0,PENDING
CHK_006171,NUDGE,0.1468559644974855,3914.0,PENDING
CHK_006172,NUDGE,0.3876778403823013,959.0,RECOVERED
CHK_006173,NUDGE,0.5283396617032607,2184.0,RECOVERED
CHK_006174,NUDGE,0.2136622694552055,5407.0,RECOVERED
CHK_006175,NUDGE,0.2028205910978253,14383.0,PENDING
CHK_006176,NUDGE,0.3586792330766114,952.0,PENDING
CHK_006177,NUDGE,0.2724581058119741,8662.0,PENDING
CHK_006178,NUDGE,0.5476688968411454,8602.0,RECOVERED
CHK_006179,NUDGE,0.4414778449390304,11993.0,PENDING
CHK_006180,NUDGE,0.4490461148008104,11330.0,PENDING
CHK_006181,NUDGE,0.3412095026013256,3336.0,PENDING
CHK_006182,NUDGE,0.4277243011414057,4268.0,PENDING
CHK_006183,NUDGE,0.3652660567813685,2829.0,PENDING
CHK_006184,NUDGE,0.3795428177016388,2802.0,RECOVERED
CHK_006185,NUDGE,0.3124910036007565,5748.0,PENDING
CHK_006186,NUDGE,0.3998201462137346,3110.0,RECOVERED
CHK_006187,NUDGE,0.5481232485343728,7878.0,PENDING
CHK_006188,NUDGE,0.586145596567016,4573.0,RECOVERED
CHK_006189,NUDGE,0.2297672689523149,4958.0,PENDING
CHK_006190,NUDGE,0.2291750981053871,13688.0,PENDING
CHK_006191,NUDGE,0.4335900016581533,4473.0,RECOVERED
CHK_006192,NUDGE,0.4655709223657001,1744.0,RECOVERED
CHK_006193,NUDGE,0.4414565171452381,8907.0,RECOVERED
CHK_006194,NUDGE,0.4089113056218341,8647.0,RECOVERED
CHK_006195,NUDGE,0.2303164564076212,2539.0,PENDING
CHK_006196,NUDGE,0.225549743313683,7514.0,PENDING
CHK_006197,NUDGE,0.1841143329947924,11091.0,PENDING
CHK_006198,NUDGE,0.2366199061899805,12912.0,RECOVERED
CHK_006199,NUDGE,0.2297216147871488,6053.0,PENDING
CHK_006200,NUDGE,0.5550745933515914,2490.0,RECOVERED
CHK_006201,NUDGE,0.4295341991094379,7541.0,RECOVERED
CHK_006202,NUDGE,0.1943999063025764,4667.0,PENDING
CHK_006203,NUDGE,0.2081192115365716,7064.0,RECOVERED
CHK_006204,NUDGE,0.5237343216497093,3221.0,PENDING
CHK_006205,NUDGE,0.4683494350624464,3243.0,PENDING
CHK_006206,NUDGE,0.1361342189400055,12905.0,RECOVERED
CHK_006207,NUDGE,0.3647266520621592,2471.0,PENDING
CHK_006208,NUDGE,0.2317466822945623,13317.0,PENDING
CHK_006209,NUDGE,0.4263970721393062,4759.0,PENDING
CHK_006210,NUDGE,0.4980173590382268,4748.0,PENDING
CHK_006211,NUDGE,0.3952431015669358,1796.0,PENDING
CHK_006212,NUDGE,0.5235370345192631,9771.0,RECOVERED
CHK_006213,NUDGE,0.3782717600633785,4572.0,PENDING
CHK_006214,NUDGE,0.5637625497096299,3356.0,RECOVERED
CHK_006215,NUDGE,0.5055105363072079,6189.0,PENDING
CHK_006216,NUDGE,0.5788613369027767,3659.0,PENDING
CHK_006217,NUDGE,0.4411831152972462,1239.0,PENDING
CHK_006218,NUDGE,0.4066984853337573,8500.0,PENDING
CHK_006219,NUDGE,0.3494473573345725,1080.0,PENDING
CHK_006220,NUDGE,0.3922532174861189,5884.0,PENDING
CHK_006221,NUDGE,0.4744074189966538,4910.0,RECOVERED
CHK_006222,NUDGE,0.221053548991908,11891.0,PENDING
CHK_006223,NUDGE,0.4087091156550416,5114.0,PENDING
CHK_006224,NUDGE,0.1913760911451624,7710.0,PENDING
CHK_006225,NUDGE,0.3542208368993417,3599.0,PENDING
CHK_006226,NUDGE,0.2284954016170852,2387.0,PENDING
CHK_006227,NUDGE,0.2180301806530953,2400.0,PENDING
CHK_006228,NUDGE,0.2233229659045888,9656.0,RECOVERED
CHK_006229,NUDGE,0.4208426408099349,7941.0,RECOVERED
CHK_006230,NUDGE,0.3420205018117834,2853.0,PENDING
CHK_006231,NUDGE,0.2269688377710991,4157.0,PENDING
CHK_006232,NUDGE,0.4476550173581489,10817.0,RECOVERED
CHK_006233,NUDGE,0.3761431930033756,2369.0,PENDING
CHK_006234,NUDGE,0.5332864132015944,4573.0,RECOVERED
CHK_006235,NUDGE,0.2210850352715227,7098.0,PENDING
CHK_006236,NUDGE,0.4269263302180941,3020.0,RECOVERED
CHK_006237,NUDGE,0.57336096797422,8296.0,PENDING
CHK_006238,NUDGE,0.2271474249346433,7615.0,PENDING
CHK_006239,NUDGE,0.2064438752481523,12092.0,RECOVERED
CHK_006240,NUDGE,0.2477152312567245,883.0,RECOVERED
CHK_006241,NUDGE,0.4686999672261956,9172.0,RECOVERED
CHK_006242,NUDGE,0.220418249468818,5245.0,PENDING
CHK_006243,NUDGE,0.234041547082361,2800.0,PENDING
CHK_006244,NUDGE,0.4148651637599632,6622.0,RECOVERED
CHK_006245,NUDGE,0.339500536628154,3364.0,RECOVERED
CHK_006246,NUDGE,0.5490353173950102,5386.0,PENDING
CHK_006247,NUDGE,0.6041147854817763,9039.0,RECOVERED
CHK_006248,NUDGE,0.2153920966468097,9553.0,RECOVERED
CHK_006249,NUDGE,0.4657432463191186,5946.0,RECOVERED
CHK_006250,NUDGE,0.376481472171232,1205.0,PENDING
CHK_006251,NUDGE,0.5997090585457127,2505.0,RECOVERED
CHK_006252,NUDGE,0.2239734854588121,4508.0,PENDING
CHK_006253,NUDGE,0.4037206213468017,1651.0,PENDING
CHK_006254,NUDGE,0.565497082493448,7176.0,RECOVERED
CHK_006255,NUDGE,0.2277296867412024,9469.0,PENDING
CHK_006256,NUDGE,0.5320359793325985,8131.0,PENDING
CHK_006257,NUDGE,0.6011685971098792,1902.0,PENDING
CHK_006258,NUDGE,0.457012768076426,10757.0,RECOVERED
CHK_006259,NUDGE,0.4267109315775739,2035.0,RECOVERED
CHK_006260,NUDGE,0.5330773651405771,9251.0,RECOVERED
CHK_006261,NUDGE,0.1850043251725712,2523.0,PENDING
CHK_006262,NUDGE,0.3858800141873866,5446.0,RECOVERED
CHK_006263,NUDGE,0.376481472171232,6190.0,PENDING
CHK_006264,NUDGE,0.4078132481516882,6403.0,RECOVERED
CHK_006265,NUDGE,0.4773321888160624,1266.0,RECOVERED
CHK_006266,NUDGE,0.2033197082371705,10045.0,PENDING
CHK_006267,NUDGE,0.2805651237790067,4290.0,RECOVERED
CHK_006268,NUDGE,0.4274945071691971,6432.0,PENDING
CHK_006269,NUDGE,0.2317466822945623,4596.0,PENDING
CHK_006270,NUDGE,0.4107628821178225,7507.0,RECOVERED
CHK_006271,NUDGE,0.3780122721047215,6943.0,PENDING
CHK_006272,NUDGE,0.4947433527132846,2517.0,RECOVERED
CHK_006273,NUDGE,0.2239300035551316,3617.0,PENDING
CHK_006274,NUDGE,0.5524958872413614,3859.0,RECOVERED
CHK_006275,NUDGE,0.427976884982684,5320.0,RECOVERED
CHK_006276,NUDGE,0.221053548991908,5378.0,PENDING
CHK_006277,NUDGE,0.5799252569168247,1245.0,RECOVERED
CHK_006278,NUDGE,0.4244173028978726,2526.0,PENDING
CHK_006279,NUDGE,0.567246638575344,4000.0,PENDING
CHK_006280,NUDGE,0.4673021440094355,11689.0,PENDING
CHK_006281,NUDGE,0.4191777861052642,9778.0,RECOVERED
CHK_006282,NUDGE,0.4197136492027427,2998.0,PENDING
CHK_006283,NUDGE,0.4277553151779996,5827.0,RECOVERED
CHK_006284,NUDGE,0.5490353173950102,9623.0,PENDING
CHK_006285,NUDGE,0.2365716827676161,12075.0,PENDING
CHK_006286,NUDGE,0.4410359771157458,7270.0,RECOVERED
CHK_006287,NUDGE,0.480492817165552,4737.0,RECOVERED
CHK_006288,NUDGE,0.2224183640926736,6974.0,PENDING
CHK_006289,NUDGE,0.4300120787107749,11636.0,RECOVERED
CHK_006290,NUDGE,0.3747093612400147,8092.0,PENDING
CHK_006291,NUDGE,0.4793710010757297,8376.0,PENDING
CHK_006292,NUDGE,0.4563602882805809,10798.0,PENDING
CHK_006293,NUDGE,0.2330528679326969,12611.0,RECOVERED
CHK_006294,NUDGE,0.5889055567621636,6163.0,RECOVERED
CHK_006295,NUDGE,0.225814528007213,10686.0,RECOVERED
CHK_006296,NUDGE,0.2294936005895342,9961.0,RECOVERED
CHK_006297,NUDGE,0.2259471439336929,7583.0,PENDING
CHK_006298,NUDGE,0.5804591862807071,8111.0,RECOVERED
CHK_006299,NUDGE,0.4391145335382104,6270.0,RECOVERED
CHK_006300,NUDGE,0.4388883877245552,6180.0,PENDING
CHK_006301,NUDGE,0.4099253456226023,8273.0,RECOVERED
CHK_006302,NUDGE,0.352227183920217,8645.0,PENDING
CHK_006303,NUDGE,0.2236694542749919,8757.0,PENDING
CHK_006304,NUDGE,0.3867766418032183,1331.0,RECOVERED
CHK_006305,NUDGE,0.5598536272406567,1357.0,RECOVERED
CHK_006306,NUDGE,0.4466971634581715,2038.0,PENDING
CHK_006307,NUDGE,0.3518369726114054,6024.0,PENDING
CHK_006308,NUDGE,0.3070465319947386,9635.0,PENDING
CHK_006309,NUDGE,0.5463125396280841,2667.0,RECOVERED
CHK_006310,NUDGE,0.4277314685024892,2466.0,RECOVERED
CHK_006311,NUDGE,0.432202039815712,10108.0,PENDING
CHK_006312,NUDGE,0.2934577924967002,6153.0,PENDING
CHK_006313,NUDGE,0.4588891894782423,5620.0,RECOVERED
CHK_006314,NUDGE,0.3794748193934488,4032.0,PENDING
CHK_006315,NUDGE,0.3731855588796683,7123.0,PENDING
CHK_006316,NUDGE,0.4066445995401027,8833.0,RECOVERED
CHK_006317,NUDGE,0.2236260863616308,8242.0,PENDING
CHK_006318,NUDGE,0.3007359043836256,2431.0,PENDING
CHK_006319,NUDGE,0.5208003844622646,8595.0,PENDING
CHK_006320,NUDGE,0.2031768358558892,11611.0,PENDING
CHK_006321,NUDGE,0.5431864260475865,3775.0,PENDING
CHK_006322,NUDGE,0.4593176507148421,524.0,PENDING
CHK_006323,NUDGE,0.2160096230431703,7911.0,PENDING
CHK_006324,NUDGE,0.271889035094549,2869.0,PENDING
CHK_006325,NUDGE,0.4518671440535228,3710.0,PENDING
CHK_006326,NUDGE,0.4626027562926784,2224.0,PENDING
CHK_006327,NUDGE,0.2370547317287238,9835.0,RECOVERED
CHK_006328,NUDGE,0.2276847965261158,10679.0,PENDING
CHK_006329,NUDGE,0.3781832275015365,1058.0,PENDING
CHK_006330,NUDGE,0.545413855608945,7552.0,RECOVERED
CHK_006331,NUDGE,0.2329122625616233,2612.0,PENDING
CHK_006332,NUDGE,0.1596691861547923,4126.0,PENDING
CHK_006333,NUDGE,0.221265723247472,14347.0,PENDING
CHK_006334,NUDGE,0.3766508699526015,3245.0,PENDING
CHK_006335,NUDGE,0.2143102378208375,3157.0,PENDING
CHK_006336,NUDGE,0.3042905549454441,7272.0,RECOVERED
CHK_006337,NUDGE,0.4095191107505255,3244.0,PENDING
CHK_006338,NUDGE,0.4549019626303352,2206.0,PENDING
CHK_006339,NUDGE,0.3023760576144411,9220.0,PENDING
CHK_006340,NUDGE,0.4812445403681167,1074.0,PENDING
CHK_006341,NUDGE,0.5368799196825425,6939.0,RECOVERED
CHK_006342,NUDGE,0.2166885650594637,11618.0,PENDING
CHK_006343,NUDGE,0.3091518737722522,7491.0,PENDING
CHK_006344,NUDGE,0.2151507360618364,12095.0,RECOVERED
CHK_006345,NUDGE,0.5449661716418737,5716.0,RECOVERED
CHK_006346,NUDGE,0.4426965909390539,7504.0,PENDING
CHK_006347,NUDGE,0.2297216147871488,8565.0,PENDING
CHK_006348,NUDGE,0.4464924179974074,2474.0,RECOVERED
CHK_006349,NUDGE,0.2223754652501746,3996.0,PENDING
CHK_006350,NUDGE,0.1547814422586361,8069.0,PENDING
CHK_006351,NUDGE,0.5058608817169594,3410.0,RECOVERED
CHK_006352,NUDGE,0.4043125655141771,5776.0,PENDING
CHK_006353,NUDGE,0.2823086689869598,2860.0,PENDING
CHK_006354,NUDGE,0.4368339815386743,10454.0,RECOVERED
CHK_006355,NUDGE,0.2230637809237506,14159.0,RECOVERED
CHK_006356,NUDGE,0.3677455079049871,5350.0,RECOVERED
CHK_006357,NUDGE,0.2267014588002568,6033.0,PENDING
CHK_006358,NUDGE,0.2949996403221934,5293.0,PENDING
CHK_006359,NUDGE,0.4624991343684531,7780.0,RECOVERED
CHK_006360,NUDGE,0.3832510577899221,2408.0,RECOVERED
CHK_006361,NUDGE,0.2253735508760768,2025.0,PENDING
CHK_006362,NUDGE,0.2328654292449584,5656.0,PENDING
CHK_006363,NUDGE,0.5403314915900235,7449.0,RECOVERED
CHK_006364,NUDGE,0.3839561506146359,9329.0,PENDING
CHK_006365,NUDGE,0.3235782498057084,3412.0,PENDING
CHK_006366,NUDGE,0.4685246112328289,7272.0,RECOVERED
CHK_006367,NUDGE,0.2999247206670607,3755.0,PENDING
CHK_006368,NUDGE,0.4388469243952592,2242.0,PENDING
CHK_006369,NUDGE,0.2339470513623737,13472.0,PENDING
CHK_006370,NUDGE,0.4152105206078879,2655.0,RECOVERED
CHK_006371,NUDGE,0.2371031363284173,14768.0,PENDING
CHK_006372,NUDGE,0.2340888215259211,13407.0,PENDING
CHK_006373,NUDGE,0.3590126236705373,3005.0,RECOVERED
CHK_006374,NUDGE,0.2105511390117533,5741.0,RECOVERED
CHK_006375,NUDGE,0.4020924510457163,8070.0,PENDING
CHK_006376,NUDGE,0.2158766567776323,4815.0,PENDING
CHK_006377,NUDGE,0.464369592540496,4587.0,RECOVERED
CHK_006378,NUDGE,0.5536636950620943,8888.0,PENDING
CHK_006379,NUDGE,0.4157002526653415,4736.0,RECOVERED
CHK_006380,NUDGE,0.2305919782804095,14092.0,RECOVERED
CHK_006381,NUDGE,0.4586557310644799,6578.0,RECOVERED
CHK_006382,NUDGE,0.2369579769674981,6932.0,PENDING
CHK_006383,NUDGE,0.4640279371948717,5346.0,PENDING
CHK_006384,NUDGE,0.4687696606029009,8115.0,PENDING
CHK_006385,NUDGE,0.2280443900362643,13836.0,PENDING
CHK_006386,NUDGE,0.4327551704347898,3533.0,RECOVERED
CHK_006387,NUDGE,0.3153206826884066,3527.0,PENDING
CHK_006388,NUDGE,0.3742893253755326,8644.0,RECOVERED
CHK_006389,NUDGE,0.1728765732289016,5405.0,PENDING
CHK_006390,NUDGE,0.4271917749008037,7912.0,PENDING
CHK_006391,NUDGE,0.4742262101607923,1866.0,PENDING
CHK_006392,NUDGE,0.5783313397932347,1150.0,RECOVERED
CHK_006393,NUDGE,0.2359464211276819,5915.0,PENDING
CHK_006394,NUDGE,0.2309603064312309,9290.0,PENDING
CHK_006395,NUDGE,0.4087091156550416,5561.0,RECOVERED
CHK_006396,NUDGE,0.5897401971652938,8327.0,RECOVERED
CHK_006397,NUDGE,0.4816215604552681,11903.0,PENDING
CHK_006398,NUDGE,0.6000002474413695,7152.0,RECOVERED
CHK_006399,NUDGE,0.3754686953526266,3637.0,PENDING
CHK_006400,NUDGE,0.228993471712079,3413.0,RECOVERED
CHK_006401,NUDGE,0.2291296659626568,2751.0,PENDING
CHK_006402,NUDGE,0.2681071677231657,1692.0,RECOVERED
CHK_006403,NUDGE,0.2340888215259211,2607.0,PENDING
CHK_006404,NUDGE,0.5600956839857556,8768.0,PENDING
CHK_006405,NUDGE,0.3876778403823013,2954.0,PENDING
CHK_006406,NUDGE,0.4265291830966531,1355.0,RECOVERED
CHK_006407,NUDGE,0.1862560851074765,5570.0,PENDING
CHK_006408,NUDGE,0.4165387456315523,794.0,PENDING
CHK_006409,NUDGE,0.4053031613652641,3131.0,PENDING
CHK_006410,NUDGE,0.4395810267622063,4373.0,RECOVERED
CHK_006411,NUDGE,0.3647554389271602,2476.0,PENDING
CHK_006412,NUDGE,0.4365657126628878,3683.0,PENDING
CHK_006413,NUDGE,0.2292660135179842,9229.0,RECOVERED
CHK_006414,NUDGE,0.5275293301472613,1458.0,RECOVERED
CHK_006415,NUDGE,0.3022981432628596,7756.0,PENDING
CHK_006416,NUDGE,0.3771600981894855,3264.0,PENDING
CHK_006417,NUDGE,0.3977084619667567,7603.0,PENDING
CHK_006418,NUDGE,0.2365234774256447,6778.0,RECOVERED
CHK_006419,NUDGE,0.4458200901751212,1919.0,RECOVERED
CHK_006420,NUDGE,0.470109310991571,2675.0,PENDING
CHK_006421,NUDGE,0.438124694775988,11489.0,RECOVERED
CHK_006422,NUDGE,0.4833277575329462,11431.0,PENDING
CHK_006423,NUDGE,0.4803053679130502,8660.0,PENDING
CHK_006424,NUDGE,0.474770394906353,8379.0,PENDING
CHK_006425,NUDGE,0.4898254172543352,8487.0,PENDING
CHK_006426,NUDGE,0.5490353173950102,5052.0,RECOVERED
CHK_006427,NUDGE,0.3721754157885063,5129.0,RECOVERED
CHK_006428,NUDGE,0.5576884839586905,7910.0,PENDING
CHK_006429,NUDGE,0.2234094905717116,8272.0,PENDING
CHK_006430,NUDGE,0.6023427186156816,9765.0,RECOVERED
CHK_006431,NUDGE,0.3721370596855669,810.0,RECOVERED
CHK_006432,NUDGE,0.5255208862182554,9140.0,PENDING
CHK_006433,NUDGE,0.3005110536144854,3854.0,RECOVERED
CHK_006434,NUDGE,0.4113536923257812,2721.0,PENDING
CHK_006435,NUDGE,0.2305460149072254,3278.0,RECOVERED
CHK_006436,NUDGE,0.4277553151779996,3256.0,PENDING
CHK_006437,NUDGE,0.2676949717485611,3802.0,PENDING
CHK_006438,NUDGE,0.3873168109463696,5158.0,PENDING
CHK_006439,NUDGE,0.5831486565749292,2625.0,RECOVERED
CHK_006440,NUDGE,0.3700266986850113,1982.0,PENDING
CHK_006441,NUDGE,0.2221184097492455,6454.0,PENDING
CHK_006442,NUDGE,0.5299723541004175,5019.0,RECOVERED
CHK_006443,NUDGE,0.4097221249013566,6249.0,RECOVERED
CHK_006444,NUDGE,0.2137139214452195,2997.0,PENDING
CHK_006445,NUDGE,0.5817997796566619,3092.0,PENDING
CHK_006446,NUDGE,0.2293569971427172,3329.0,PENDING
CHK_006447,NUDGE,0.6002917953028234,9412.0,PENDING
CHK_006448,NUDGE,0.4152822835700903,1823.0,PENDING
CHK_006449,NUDGE,0.5202200753132048,2383.0,RECOVERED
CHK_006450,NUDGE,0.3751468089692968,8254.0,PENDING
CHK_006451,NUDGE,0.3723020369519876,7099.0,RECOVERED
CHK_006452,NUDGE,0.478626951122144,962.0,RECOVERED
CHK_006453,NUDGE,0.5324517640220487,5308.0,RECOVERED
CHK_006454,NUDGE,0.5345461245249769,7301.0,RECOVERED
CHK_006455,NUDGE,0.3169636465621672,6617.0,RECOVERED
CHK_006456,NUDGE,0.3747969359848769,2234.0,PENDING
CHK_006457,NUDGE,0.3811162285916017,7840.0,PENDING
CHK_006458,NUDGE,0.4422173204164427,11466.0,PENDING
CHK_006459,NUDGE,0.3790406172794162,2062.0,PENDING
CHK_006460,NUDGE,0.4773321888160624,2603.0,PENDING
CHK_006461,NUDGE,0.3443534726409353,1247.0,PENDING
CHK_006462,NUDGE,0.3773222331550175,3755.0,RECOVERED
CHK_006463,NUDGE,0.5513352510056448,1465.0,PENDING
CHK_006464,NUDGE,0.3409573928631239,5164.0,PENDING
CHK_006465,NUDGE,0.3814646332079348,5385.0,RECOVERED
CHK_006466,NUDGE,0.3833935774924135,1243.0,PENDING
CHK_006467,NUDGE,0.430644381876854,572.0,PENDING
CHK_006468,NUDGE,0.5001891342124644,6184.0,RECOVERED
CHK_006469,NUDGE,0.4057983396181342,756.0,RECOVERED
CHK_006470,NUDGE,0.4045102819150535,8599.0,RECOVERED
CHK_006471,NUDGE,0.3443296730281256,5695.0,RECOVERED
CHK_006472,NUDGE,0.3807685319100445,8260.0,RECOVERED
CHK_006473,NUDGE,0.2232365061066374,7970.0,PENDING
CHK_006474,NUDGE,0.4023464215114651,1657.0,RECOVERED
CHK_006475,NUDGE,0.4525011460950429,5550.0,RECOVERED
CHK_006476,NUDGE,0.4683494350624464,8925.0,RECOVERED
CHK_006477,NUDGE,0.2338054406005801,3997.0,PENDING
CHK_006478,NUDGE,0.4319263246105569,2437.0,PENDING
CHK_006479,NUDGE,0.4859939026175235,9351.0,RECOVERED
CHK_006480,NUDGE,0.4584202679241895,6900.0,PENDING
CHK_006481,NUDGE,0.3867766418032183,1298.0,PENDING
CHK_006482,NUDGE,0.4566861934564856,7966.0,PENDING
CHK_006483,NUDGE,0.3703142857507842,6439.0,PENDING
CHK_006484,NUDGE,0.5713027378931773,6365.0,RECOVERED
CHK_006485,NUDGE,0.1906290729491042,2175.0,PENDING
CHK_006486,NUDGE,0.5891834275413479,7270.0,RECOVERED
CHK_006487,NUDGE,0.4502934758779395,11408.0,RECOVERED
CHK_006488,NUDGE,0.2164007554661023,6089.0,PENDING
CHK_006489,NUDGE,0.5356030205497629,1293.0,RECOVERED
CHK_006490,NUDGE,0.2249780828695167,11381.0,PENDING
CHK_006491,NUDGE,0.4223681447354646,2873.0,RECOVERED
CHK_006492,NUDGE,0.5687583139966848,3960.0,RECOVERED
CHK_006493,NUDGE,0.4133718571587182,6741.0,PENDING
CHK_006494,NUDGE,0.5982584831043405,3108.0,RECOVERED
CHK_006495,NUDGE,0.5299723541004175,1477.0,PENDING
CHK_006496,NUDGE,0.4536169299098653,3184.0,PENDING
CHK_006497,NUDGE,0.3766508699526015,1653.0,PENDING
CHK_006498,NUDGE,0.2245839473176966,3400.0,PENDING
CHK_006499,NUDGE,0.4613197870908267,1847.0,PENDING
CHK_006500,NUDGE,0.4603156376246825,2641.0,RECOVERED
CHK_006501,NUDGE,0.1897660067102989,4418.0,PENDING
CHK_006502,NUDGE,0.4565231572738629,10385.0,PENDING
CHK_006503,NUDGE,0.3822042107804581,3850.0,PENDING
CHK_006504,NUDGE,0.5548387187811523,6058.0,RECOVERED
CHK_006505,NUDGE,0.5630237454771556,8828.0,RECOVERED
CHK_006506,NUDGE,0.226879644594393,2043.0,RECOVERED
CHK_006507,NUDGE,0.2219900987267606,9319.0,PENDING
CHK_006508,NUDGE,0.3928101211772505,2260.0,RECOVERED
CHK_006509,NUDGE,0.4588209563906503,4011.0,RECOVERED
CHK_006510,NUDGE,0.4495111771092434,2716.0,RECOVERED
CHK_006511,NUDGE,0.3946787861649496,6186.0,PENDING
CHK_006512,NUDGE,0.4356459154796935,5144.0,RECOVERED
